Sale_ID,Customer_ID,Car_ID,Sale_Date,Quantity,Sale_Price,Payment_Method,Salesperson,Brand,Model,Year,Color,Engine_Type,Transmission,Price,Quantity_In_Stock,Status,First Name,Last Name,Gender,Age,Job Role,Phone,Email,City,State,Region,Sale_Date_Parsed,Month,DayOfWeek,Sale_Year
S04538,CU0829,C0265,2022-12-13,3,25414.41,Cash,Brandon Flores,Kia,Seltos,2018,Gray,Petrol,Manual,29781.09,13,Reserved,Sue,Fisher,Male,50,Retail Buyer,1-931-861-8313,pshort@ballard.com,Port Sanddale,New Hampshire,Northeast,2022-12-13,12,2,2022
S04539,CU1998,C0413,2024-08-26,2,65961.09,Credit,Cindy Pacheco,Kia,Seltos,2021,Silver,Petrol,Manual,95358.71,4,Reserved,Daniel,White,Female,43,Clinical Research Coordinator,1-778-499-6392,adamreyes@maxwell.com,Riverprairie,West Virginia,South,2024-08-26,8,1,2024
S04540,CU1450,C0135,2024-04-08,1,32484.56,Cash,Elizabeth Wagner,Mercedes,C-Class,2015,White,Hybrid,Automatic,55815.59,5,Sold,Ashley,Watson,Male,51,Point Of Sale Technician,1-308-737-3357,josephmills@gmail.com,West Snowmouth,Wyoming,West,2024-04-08,4,1,2024
S04541,CU0878,C0281,2024-04-13,2,38551.3,Installment,Hector Cooper,Tesla,Model S,2020,Black,Petrol,Manual,64085.76,0,Sold,Kathleen,Cochran,Female,68,Financial Analyst,1-365-627-8605,katrinadelacruz@sparks.com,West Riversidedale,Nevada,West,2024-04-13,4,6,2024
S04542,CU1051,C0087,2022-11-04,3,34923.5,Installment,Damon Perez,Mercedes,GLA,2025,Gray,Hybrid,Manual,68728.35,10,Available,Eric,Hayes,Male,29,Controller,1-725-304-3623,bmitchell@gmail.com,Aspenfalls,Alabama,South,2022-11-04,11,5,2022
S04543,CU1717,C0236,2023-12-21,2,38559.12,Credit,Maria Howell,Mercedes,GLA,2019,Silver,Electric,Manual,99664.31,14,Sold,Ashley,Hood,Male,24,Curriculum Developer,1-945-533-1898,ywalker@mckee.com,North Highlandmouth,Kentucky,South,2023-12-21,12,4,2023
S04544,CU0384,C0165,2023-10-03,3,93008.16,Cash,Joshua Clark,Tesla,Model S,2016,Gray,Petrol,Manual,64280.26,17,Reserved,Heather,Turner,Male,53,Medical Assistant,1-518-523-7716,cholt@zimmerman.org,Parkoaks,North Dakota,Midwest,2023-10-03,10,2,2023
S04545,CU1079,C0244,2024-02-18,1,24951.66,Cash,Jason Murray,Tesla,Model X,2025,Blue,Hybrid,Manual,67286.72,4,Available,Michael,Carroll,Male,67,Occupational Therapist,1-511-562-6715,sandra14@hotmail.com,Saint Wildflowerbay,New Hampshire,Northeast,2024-02-18,2,7,2024
S04546,CU0318,C0327,2024-05-05,1,59089.1,Installment,Michael Camacho,Mercedes,E-Class,2019,Black,Electric,Automatic,91909.78,12,Reserved,Natalie,Sellers,Female,19,Qa Engineer,1-520-527-3371,harrismichelle@smith-turner.com,Glenplains,Louisiana,South,2024-05-05,5,7,2024
S04547,CU1826,C0300,2023-07-12,3,18174.41,Credit,Ashley Perez,Mercedes,C-Class,2015,Silver,Electric,Manual,84003.26,10,Sold,Derrick,Thompson,Male,32,Office Manager,1-752-277-1493,karen39@bates.com,East Littlesprings,Montana,West,2023-07-12,7,3,2023
S04548,CU1154,C0493,2023-06-26,2,81514.08,Cash,Deborah Gonzalez,Toyota,Corolla,2017,Black,Diesel,Automatic,31016.48,19,Reserved,Jamie,Pace,Female,47,Content Strategist,1-895-416-3138,hardyjanet@gmail.com,Quartzmead,Arkansas,South,2023-06-26,6,1,2023
S04549,CU1583,C0059,2025-02-13,2,78718.2,Credit,Rachel Walls,Kia,Sportage,2020,Gray,Petrol,Manual,91552.46,4,Sold,Brady,Montgomery,Male,69,Financial Analyst,1-437-404-7578,dennissusan@hotmail.com,Prairiecommons,North Carolina,South,2025-02-13,2,4,2025
S04550,CU1940,C0206,2025-08-26,2,27513.29,Installment,Michael Turner,Kia,Sportage,2019,Black,Petrol,Manual,95801.7,1,Reserved,Jasmine,Gray,Male,26,It Project Manager,1-224-280-7905,bward@gmail.com,Victorysprings,South Carolina,South,2025-08-26,8,2,2025
S04551,CU0547,C0350,2024-07-26,2,47736.95,Cash,Meredith Booth,Kia,Seltos,2022,Black,Diesel,Manual,52463.23,15,Sold,Linda,Esparza,Female,48,Content Strategist,1-818-752-3988,jennadickson@stewart.biz,South Oakterrace,Washington,West,2024-07-26,7,5,2024
S04552,CU0798,C0258,2024-04-01,2,44868.67,Installment,Ricky Winters,Toyota,Corolla,2023,Black,Electric,Automatic,76450.54,0,Available,Dawn,Freeman,Female,31,Store Manager,1-340-649-4727,rhonda44@yahoo.com,Unionriver,West Virginia,South,2024-04-01,4,1,2024
S04553,CU0843,C0045,2025-03-07,1,78290.36,Installment,David Matthews,BMW,5 Series,2020,White,Electric,Manual,85822.19,0,Reserved,Melanie,Edwards,Male,33,Credit Analyst,1-720-379-7401,gonzalezpatrick@kidd-manning.com,Unionisland,Texas,South,2025-03-07,3,5,2025
S04554,CU1516,C0012,2024-03-09,2,65271.96,Installment,Brandon Campbell,Tesla,Model S,2016,Gray,Electric,Manual,78178.58,13,Reserved,David,Baldwin,Male,35,Dean,1-880-986-5346,codyfrancis@browning-herman.com,Mount Victorypoint,Kansas,Midwest,2024-03-09,3,6,2024
S04555,CU1472,C0140,2024-08-31,3,41203.04,Credit,Stephanie Duffy,BMW,X5,2025,Red,Hybrid,Manual,22543.49,11,Sold,Meredith,Harris,Female,64,Investment Banker,1-658-442-2379,garyanderson@mcclain-rivera.com,Whisperriver,Michigan,Midwest,2024-08-31,8,6,2024
S04556,CU1048,C0215,2023-07-01,1,38216.53,Installment,Christopher Shannon,Kia,Cerato,2024,Silver,Electric,Manual,56252.8,20,Sold,Donald,Sellers,Male,29,Store Manager,1-294-685-5807,jasonmarshall@serrano.biz,Mount Shortbluffs,West Virginia,South,2023-07-01,7,6,2023
S04557,CU1802,C0426,2023-08-21,1,53859.68,Cash,Lauren Roberts,Hyundai,Tucson,2017,Black,Diesel,Manual,72163.86,4,Reserved,Teresa,Fleming,Male,23,Billing Specialist,1-891-651-4576,justinspencer@garcia-lang.biz,Skyprairie,Alaska,West,2023-08-21,8,1,2023
S04558,CU1561,C0127,2024-05-10,3,73387.1,Credit,Jason Rice,Toyota,Camry,2025,Red,Diesel,Manual,93219.23,3,Reserved,Steve,Roth,Male,23,Supply Chain Analyst,1-368-777-7862,aprilcole@gmail.com,East Cedarstation,Hawaii,West,2024-05-10,5,5,2024
S04559,CU0078,C0229,2023-06-17,1,31826.3,Credit,William Duran,Kia,Cerato,2022,Black,Petrol,Manual,49689.9,18,Available,Phyllis,Hanna,Female,37,Graphic Designer,1-647-680-3357,jenniferstone@gmail.com,Mount Clearwaterview,Nevada,West,2023-06-17,6,6,2023
S04560,CU1603,C0157,2024-06-30,3,17606.48,Credit,Heather Fuentes,Mercedes,E-Class,2024,Silver,Hybrid,Manual,54478.11,5,Available,Michael,Hawkins,Male,51,Project Coordinator,1-688-608-3917,connie67@yahoo.com,Harborisland,Arizona,West,2024-06-30,6,7,2024
S04561,CU1315,C0359,2023-06-29,2,15975.52,Installment,Tara Day,BMW,X5,2022,Red,Petrol,Manual,95666.26,2,Available,Scott,Grant,Male,53,Retail Trainer,1-905-830-1992,whitenathan@hotmail.com,Sunriseport,Iowa,Midwest,2023-06-29,6,4,2023
S04562,CU1289,C0416,2023-09-02,3,46933.31,Installment,Lisa Fowler,Mercedes,C-Class,2018,Black,Hybrid,Automatic,36408.74,5,Reserved,Kelly,Parker,Female,40,Brand Ambassador,1-538-825-2592,derrick16@sweeney-jackson.org,Silverburgh,Rhode Island,Northeast,2023-09-02,9,6,2023
S04563,CU1775,C0124,2023-07-23,3,48124.3,Cash,Richard Perry,Nissan,Sunny,2015,Blue,Diesel,Manual,44875.07,18,Reserved,Raymond,Espinoza,Male,61,Executive Assistant,1-629-723-3955,adrianaadams@gmail.com,Sapphireplace,Missouri,Midwest,2023-07-23,7,7,2023
S04564,CU1406,C0288,2022-11-21,3,25864.35,Credit,Cathy Allen,BMW,3 Series,2018,Black,Diesel,Automatic,79631.09,14,Sold,Charles,Acevedo,Female,31,Hr Manager,1-864-322-7557,hpeterson@hawkins-ross.biz,Saint Sageview,Colorado,West,2022-11-21,11,1,2022
S04565,CU0649,C0061,2023-04-20,3,74086.07,Credit,Jared Riggs,Nissan,Sunny,2019,Black,Petrol,Manual,70324.99,19,Available,Linda,Wood,Female,60,Safety Coordinator,1-325-422-7752,eric09@gmail.com,Brightvalley,Wisconsin,Midwest,2023-04-20,4,4,2023
S04566,CU0243,C0187,2023-08-03,3,17139.45,Cash,Hannah Armstrong,Hyundai,Tucson,2021,Black,Electric,Automatic,62336.26,20,Reserved,Dr,Davis,Female,44,Logistics Coordinator,1-996-645-4060,caitlin34@yahoo.com,Saint Junipersprings,Texas,South,2023-08-03,8,4,2023
S04567,CU1597,C0083,2024-06-02,1,32209.15,Cash,Nicholas Fitzpatrick,Hyundai,Elantra,2020,Black,Electric,Manual,94839.15,16,Available,Tanner,Baker,Male,51,Brand Ambassador,1-741-201-9021,ybaker@peterson.com,East Bouldersprings,Washington,West,2024-06-02,6,7,2024
S04568,CU1270,C0237,2024-02-29,1,85991.61,Installment,Dr. Christopher Barton,Mercedes,GLA,2018,Blue,Hybrid,Manual,92692.93,6,Reserved,John,Simmons,Female,30,Pharmacist,1-520-376-6802,samuelharding@cummings.com,Sapphireharbor,Maryland,South,2024-02-29,2,4,2024
S04569,CU1315,C0107,2024-03-03,3,23413.05,Credit,Robert Reyes,Hyundai,Tucson,2021,Gray,Electric,Automatic,46740.58,14,Sold,Scott,Grant,Male,53,Retail Trainer,1-905-830-1992,whitenathan@hotmail.com,Sunriseport,Iowa,Midwest,2024-03-03,3,7,2024
S04570,CU1495,C0275,2024-07-17,3,21545.06,Installment,Clifford Baxter,BMW,3 Series,2017,Silver,Electric,Manual,44753.36,11,Sold,Carla,Russell,Female,60,It Support Specialist,1-427-848-7652,burgesszachary@yahoo.com,Port Riveraestates,Vermont,Northeast,2024-07-17,7,3,2024
S04571,CU0054,C0396,2024-03-27,1,85354.16,Installment,Mary Leon,Kia,Sportage,2017,Silver,Hybrid,Manual,69972.71,18,Reserved,Julia,Wagner,Female,65,Tool And Die Maker,1-409-829-3834,wherring@hotmail.com,Saint Seasidegrove,Arkansas,South,2024-03-27,3,3,2024
S04572,CU0939,C0450,2025-05-05,1,74833.84,Credit,Sherri Peterson,Hyundai,Tucson,2023,Black,Petrol,Automatic,95414.91,2,Available,Anna,Thompson,Male,61,Industrial Designer,1-860-727-4004,cookbarbara@perez-smith.biz,Saint Lakeviewhills,Rhode Island,Northeast,2025-05-05,5,1,2025
S04573,CU1121,C0158,2024-08-22,1,94078.71,Credit,Shelly Jones,Hyundai,Elantra,2018,White,Hybrid,Manual,15564.23,18,Reserved,Joseph,Franklin,Female,52,Machine Operator,1-545-983-3969,ovasquez@mccarthy-luna.com,Sunrisehills,Massachusetts,Northeast,2024-08-22,8,4,2024
S04574,CU1436,C0229,2022-12-21,1,55875.02,Cash,Pamela Graham,Kia,Cerato,2022,Black,Petrol,Manual,49689.9,18,Available,Cynthia,Campbell,Female,45,Admissions Officer,1-711-505-3234,kgood@silva.info,Mount Riversideriver,Oklahoma,South,2022-12-21,12,3,2022
S04575,CU0424,C0393,2024-06-19,1,45821.53,Cash,Michael Reed,Toyota,RAV4,2022,Blue,Diesel,Automatic,75783.38,8,Available,Angela,Dvm,Male,67,Training Specialist,1-782-482-3984,steven92@moore-kelley.net,Pinewoods,Mississippi,South,2024-06-19,6,3,2024
S04576,CU0953,C0439,2024-05-01,3,72507.84,Cash,Nathan Ford,Hyundai,Tucson,2025,Gray,Diesel,Automatic,70576.6,17,Sold,Eric,Johnson,Male,26,Personal Shopper,1-835-504-7782,gthomas@hotmail.com,Brookstoneterrace,Arizona,West,2024-05-01,5,3,2024
S04577,CU1779,C0446,2023-09-18,2,20129.43,Cash,Brad Spencer,Mercedes,C-Class,2019,Red,Electric,Automatic,96503.38,11,Reserved,Heather,Moore,Male,55,Devops Engineer,1-614-963-6435,rachel11@hotmail.com,Eaglemead,New Hampshire,Northeast,2023-09-18,9,1,2023
S04578,CU1930,C0262,2025-02-06,1,90540.96,Installment,Tara Anderson,Nissan,Sunny,2017,Red,Diesel,Automatic,15731.73,20,Reserved,Sheryl,Barnett,Female,28,Esl Instructor,1-700-402-7442,vjones@yang-holland.com,North Hilltown,New Jersey,Northeast,2025-02-06,2,4,2025
S04579,CU0514,C0092,2024-04-08,2,30788.03,Installment,Rachel Stewart,Mercedes,GLA,2023,White,Petrol,Automatic,78374.9,10,Available,Sheri,Brooks,Male,63,Software Engineer,1-814-737-8978,pamela81@gmail.com,South Lakesideplains,Indiana,Midwest,2024-04-08,4,1,2024
S04580,CU1278,C0175,2025-04-09,1,45532.02,Cash,Denise Ball,Nissan,Sunny,2024,Gray,Hybrid,Automatic,74816.25,19,Reserved,Lindsey,Garza,Female,61,Assembly Line Worker,1-906-940-7294,mcbridebrian@yahoo.com,West Opalplace,Nevada,West,2025-04-09,4,3,2025
S04581,CU0909,C0248,2024-08-27,2,22959.13,Cash,Tara Morris,Nissan,Qashqai,2016,Gray,Hybrid,Manual,72386.63,14,Reserved,Joseph,Nichols,Male,57,Compliance Officer,1-687-756-4744,gillespiemisty@dillon.com,Quartzjunction,Florida,South,2024-08-27,8,2,2024
S04582,CU1960,C0071,2025-04-16,1,61219.15,Installment,Mr. Todd Taylor,Kia,Seltos,2017,Black,Electric,Automatic,53635.55,4,Available,Jean,Allen,Female,63,Training Specialist,1-893-653-7918,woodsjonathan@moran.com,Port Auroraestates,Georgia,South,2025-04-16,4,3,2025
S04583,CU1324,C0349,2024-07-03,3,22475.57,Installment,Jacqueline Leach,Nissan,Qashqai,2017,Gray,Hybrid,Automatic,53216.75,6,Available,Bryan,Bush,Female,33,Esl Instructor,1-778-313-9474,john02@harris.com,South Goldenmeadows,Mississippi,South,2024-07-03,7,3,2024
S04584,CU0218,C0144,2022-12-14,1,48817.82,Credit,Brandon Vaughan,BMW,5 Series,2021,Black,Electric,Automatic,71068.19,7,Sold,Kyle,Wallace,Male,44,Production Supervisor,1-676-308-8699,ystephens@yahoo.com,South Harborharbor,Louisiana,South,2022-12-14,12,3,2022
S04585,CU0495,C0069,2024-05-07,1,84261.25,Cash,Katherine Williams,Hyundai,Sonata,2023,Blue,Hybrid,Automatic,31312.75,19,Available,Michael,Reynolds,Female,49,Copywriter,1-676-833-1447,adamkane@jenkins-whitehead.info,South Quartzcrossing,Vermont,Northeast,2024-05-07,5,2,2024
S04586,CU1669,C0076,2024-03-07,2,62106.07,Cash,Jacob Madden,Nissan,Qashqai,2020,Silver,Hybrid,Manual,97778.44,15,Available,Jason,Kelly,Male,40,Tool And Die Maker,1-486-923-3728,monicagraham@gmail.com,Cottonview,Maine,Northeast,2024-03-07,3,4,2024
S04587,CU1804,C0246,2024-08-18,3,48261.75,Cash,Christine Williams,Mercedes,C-Class,2015,Black,Hybrid,Manual,70409.5,20,Available,Laura,Gonzalez,Male,47,Content Strategist,1-643-388-2532,marilynbenson@hotmail.com,Sierraplace,Arkansas,South,2024-08-18,8,7,2024
S04588,CU0196,C0285,2024-07-06,2,35158.94,Installment,Cynthia Patterson,Kia,Cerato,2017,White,Diesel,Manual,16765.09,19,Sold,Jill,Armstrong,Male,66,Office Manager,1-705-901-7414,nicholas46@gmail.com,Port Fairvalley,Virginia,South,2024-07-06,7,6,2024
S04589,CU1404,C0172,2025-06-02,2,90507.8,Installment,John Potts,Mercedes,C-Class,2015,Gray,Hybrid,Manual,25393.08,8,Sold,Brent,Chan,Male,18,Dental Hygienist,1-523-944-5572,annajones@yahoo.com,Wildflowerheights,Arkansas,South,2025-06-02,6,1,2025
S04590,CU1044,C0405,2024-08-09,1,47971.91,Credit,Michael Estrada,Tesla,Model X,2023,Black,Hybrid,Automatic,88806.92,11,Reserved,Christopher,Garcia,Female,57,Content Strategist,1-502-711-3239,david43@wright-barker.biz,Riveracreek,Utah,West,2024-08-09,8,5,2024
S04591,CU0153,C0297,2024-09-03,2,55523.8,Installment,Robert Stevens,Hyundai,Tucson,2023,Blue,Electric,Manual,83331.9,1,Reserved,Sherri,Bennett,Male,53,Industrial Designer,1-426-386-7001,lisachapman@yahoo.com,Coralbluffs,Arizona,West,2024-09-03,9,2,2024
S04592,CU1994,C0286,2023-12-13,2,84429.95,Installment,Tonya Tanner,Nissan,Sunny,2025,Silver,Hybrid,Manual,59081.2,7,Sold,Chad,Travis,Male,48,Surgeon,1-381-503-1787,parkercindy@miller.com,New Lakeviewcommons,Utah,West,2023-12-13,12,3,2023
S04593,CU0379,C0368,2023-01-13,1,49590.58,Installment,Mr. Glenn Howard,BMW,X5,2017,Silver,Petrol,Manual,72043.42,11,Available,Garrett,Williams,Female,67,Controller,1-690-426-8659,jackspencer@yahoo.com,Valleymouth,New Hampshire,Northeast,2023-01-13,1,5,2023
S04594,CU0053,C0078,2024-12-02,2,67412.36,Installment,Brent Burton,BMW,3 Series,2020,Blue,Hybrid,Manual,87241.9,2,Available,Angela,Harrison,Female,70,Loss Prevention Specialist,1-299-350-3415,kimberlyrivera@hotmail.com,West Ridgeport,Arizona,West,2024-12-02,12,1,2024
S04595,CU1692,C0291,2023-06-03,1,27293.62,Cash,Jason Bauer,Kia,Sportage,2018,Silver,Diesel,Manual,76715.08,11,Sold,Nicholas,Walls,Female,69,Assistant Store Manager,1-966-233-3908,jonathanfowler@roach-swanson.com,Palmplace,Tennessee,South,2023-06-03,6,6,2023
S04596,CU0873,C0470,2025-07-08,2,60454.19,Cash,Darin Roberts,Mercedes,E-Class,2018,Red,Diesel,Manual,57972.89,15,Available,Ryan,Hardin,Female,54,Ai Specialist,1-785-996-5464,nperez@johnson-fritz.com,Fort Oceanterrace,Minnesota,Midwest,2025-07-08,7,2,2025
S04597,CU1470,C0263,2023-10-12,3,71495.17,Credit,Kayla Bradford,Hyundai,Sonata,2022,White,Hybrid,Manual,82694.4,16,Sold,Sandy,Walker,Female,57,Education Consultant,1-506-872-8351,cory37@lester.net,South Horizonmeadows,Maryland,South,2023-10-12,10,4,2023
S04598,CU1615,C0474,2022-11-13,2,98394.37,Installment,Steven Carpenter,Hyundai,Elantra,2021,Black,Hybrid,Automatic,96801.96,17,Sold,Catherine,Warren,Female,51,Cost Analyst,1-633-946-1636,haleykaren@gmail.com,Maplehills,Iowa,Midwest,2022-11-13,11,7,2022
S04599,CU0291,C0181,2024-06-30,2,31716.87,Installment,Phillip Andrews,Tesla,Model S,2018,Red,Hybrid,Automatic,19270.26,16,Reserved,Joseph,Lewis,Female,52,Content Strategist,1-560-407-8309,erin71@banks.org,Fort Littlelanding,South Dakota,Midwest,2024-06-30,6,7,2024
S04600,CU1632,C0143,2023-04-05,1,89816.43,Cash,Jeffery Gray,BMW,X5,2019,Red,Electric,Manual,97300.14,4,Sold,Jessica,Hull,Male,34,Pharmacist,1-530-295-5558,thomassmith@gmail.com,Victoryhills,New York,Northeast,2023-04-05,4,3,2023
S04601,CU0490,C0238,2023-06-22,1,93102.89,Credit,Jesse Johnson,BMW,5 Series,2022,Gray,Electric,Automatic,23452.33,16,Available,Kendra,Freeman,Male,58,Paramedic,1-553-358-5897,gutierrezmark@yahoo.com,Silverwoods,South Carolina,South,2023-06-22,6,4,2023
S04602,CU0133,C0465,2024-09-22,2,54564.98,Installment,Mrs. Linda Brennan,BMW,X5,2020,Red,Electric,Manual,97325.62,5,Reserved,Kimberly,Lowe,Female,70,Copywriter,1-623-902-8617,millerdonna@hotmail.com,Seasidefalls,North Carolina,South,2024-09-22,9,7,2024
S04603,CU1597,C0055,2025-03-21,3,84401.16,Cash,Kimberly Wagner,BMW,X5,2015,Blue,Diesel,Automatic,77348.2,16,Available,Tanner,Baker,Male,51,Brand Ambassador,1-741-201-9021,ybaker@peterson.com,East Bouldersprings,Washington,West,2025-03-21,3,5,2025
S04604,CU1629,C0001,2024-08-21,2,25094.45,Installment,Maria Harrell,Toyota,Camry,2023,Red,Petrol,Automatic,80338.15,6,Available,David,Md,Male,23,Floor Supervisor,1-879-899-6722,jeffrey78@adams-kelly.biz,Vistapines,New Hampshire,Northeast,2024-08-21,8,3,2024
S04605,CU0315,C0132,2023-09-03,2,79088.92,Credit,Eric Lane,Hyundai,Sonata,2022,Silver,Electric,Automatic,58245.71,19,Reserved,Mrs,Banks,Male,30,Inventory Manager,1-920-831-9742,lisa01@gmail.com,Port Sagejunction,Iowa,Midwest,2023-09-03,9,7,2023
S04606,CU0254,C0125,2024-04-14,3,68502.64,Installment,Jeff Ellison,Tesla,Model S,2017,Silver,Electric,Automatic,35200.68,9,Available,Elizabeth,Patel,Female,24,Retail Marketing Coordinator,1-876-499-1026,gabriel86@richardson-jones.com,Lake Autumnprairie,Arkansas,South,2024-04-14,4,7,2024
S04607,CU0649,C0391,2023-03-31,2,67956.95,Installment,Ruth Bell,Nissan,Qashqai,2020,White,Electric,Automatic,88353.45,11,Sold,Linda,Wood,Female,60,Safety Coordinator,1-325-422-7752,eric09@gmail.com,Brightvalley,Wisconsin,Midwest,2023-03-31,3,5,2023
S04608,CU0441,C0186,2025-07-27,2,78997.12,Cash,Ryan Moreno,BMW,X5,2016,Silver,Diesel,Automatic,95629.0,4,Available,Tiffany,Cisneros,Male,69,Safety Coordinator,1-466-828-4184,paulgraves@yahoo.com,Oceanoaks,South Dakota,Midwest,2025-07-27,7,7,2025
S04609,CU0673,C0395,2023-08-10,2,50800.7,Credit,Brenda Costa,Toyota,RAV4,2025,Gray,Diesel,Automatic,53727.95,10,Sold,Daniel,Levine,Female,31,Quality Control Inspector,1-849-883-7264,josephmyers@hotmail.com,South Granitejunction,Minnesota,Midwest,2023-08-10,8,4,2023
S04610,CU0640,C0270,2024-11-17,3,85489.66,Installment,Scott Carpenter,Tesla,Model 3,2024,Black,Electric,Manual,76670.69,3,Reserved,Aaron,Bernard,Female,35,Librarian,1-991-573-6135,kennedyfrederick@gmail.com,South Lakesidecove,South Carolina,South,2024-11-17,11,7,2024
S04611,CU1027,C0434,2025-06-20,2,92775.43,Installment,Donald Simpson,Mercedes,E-Class,2019,Red,Petrol,Manual,45192.28,15,Sold,Jessica,Thomas,Female,62,Cost Analyst,1-392-202-6429,woodnathaniel@hotmail.com,Juniperisland,Nebraska,Midwest,2025-06-20,6,5,2025
S04612,CU0289,C0428,2024-07-31,1,44918.63,Credit,David Hubbard,Mercedes,E-Class,2016,Black,Hybrid,Manual,46983.41,0,Reserved,Wendy,Lee,Female,52,It Support Specialist,1-594-627-8556,heatherfoster@park-brown.com,Port Harborcommons,Rhode Island,Northeast,2024-07-31,7,3,2024
S04613,CU1698,C0368,2025-02-23,2,83768.62,Credit,Adam Cox,BMW,X5,2017,Silver,Petrol,Manual,72043.42,11,Available,Valerie,Lawson,Female,18,Anesthesiologist,1-978-220-3540,ryananthony@clark.info,Willowgrove,West Virginia,South,2025-02-23,2,7,2025
S04614,CU0028,C0458,2023-10-17,3,72233.69,Credit,Timothy Wright,Nissan,Sunny,2022,Gray,Hybrid,Manual,21314.27,4,Sold,Tanya,Mcdowell,Male,19,It Support Specialist,1-388-327-3756,ysmith@yahoo.com,Riversidecreek,Nevada,West,2023-10-17,10,2,2023
S04615,CU1244,C0302,2025-09-04,2,68928.0,Installment,Diana Scott,Mercedes,C-Class,2022,Black,Electric,Automatic,78237.97,14,Sold,Maria,Woodard,Male,30,Personal Shopper,1-679-265-6259,cheryl70@mason-johnson.biz,Fort Boulderharbor,Utah,West,2025-09-04,9,4,2025
S04616,CU0517,C0125,2025-02-21,2,32817.07,Cash,Regina Barnett,Tesla,Model S,2017,Silver,Electric,Automatic,35200.68,9,Available,Gary,Pearson,Female,51,Professor,1-500-603-2268,xpowell@gmail.com,Mount Sunsetoaks,Kentucky,South,2025-02-21,2,5,2025
S04617,CU1567,C0187,2023-09-11,3,46309.16,Credit,Darrell Jones,Hyundai,Tucson,2021,Black,Electric,Automatic,62336.26,20,Reserved,Karen,Bowen,Male,45,Full Stack Developer,1-328-414-1622,steelekenneth@gmail.com,Silverburgh,Kentucky,South,2023-09-11,9,1,2023
S04618,CU1326,C0274,2024-04-01,1,98019.77,Cash,Bradley Galvan,Nissan,Altima,2015,Silver,Electric,Manual,94691.22,17,Sold,Taylor,Lewis,Male,62,Production Supervisor,1-596-713-5613,vasquezrichard@vaughan.com,Snowmeadows,Montana,West,2024-04-01,4,1,2024
S04619,CU0590,C0017,2023-07-12,1,77182.73,Cash,Cindy Mack,Nissan,Qashqai,2018,Silver,Petrol,Automatic,30585.94,2,Reserved,Timothy,Robinson,Female,54,Packaging Engineer,1-484-884-2274,mikecamacho@welch.org,West Granitefield,South Carolina,South,2023-07-12,7,3,2023
S04620,CU1359,C0044,2025-10-16,2,39238.56,Installment,Dylan Rivera,BMW,3 Series,2019,White,Diesel,Automatic,34474.21,8,Sold,Shannon,Strickland,Female,42,Floor Supervisor,1-497-571-3164,qrichmond@hotmail.com,Victorydale,Florida,South,2025-10-16,10,4,2025
S04621,CU1104,C0490,2025-01-24,2,57503.96,Credit,Jessica Houston,BMW,5 Series,2016,Black,Hybrid,Automatic,53228.52,15,Available,Marilyn,Sutton,Male,19,Systems Analyst,1-606-245-8639,arellanosuzanne@collier.com,Faircommons,Arkansas,South,2025-01-24,1,5,2025
S04622,CU0957,C0423,2025-09-05,2,76655.23,Cash,Allison Reed,Kia,Cerato,2019,Gray,Electric,Automatic,70594.53,4,Sold,Megan,Larson,Male,28,Professor,1-450-857-1018,ftaylor@hotmail.com,Heritageview,Connecticut,Northeast,2025-09-05,9,5,2025
S04623,CU1034,C0454,2024-07-13,1,66606.34,Installment,Hannah Alexander,Tesla,Model 3,2016,Black,Petrol,Manual,56316.6,3,Reserved,Christopher,Ruiz,Female,33,Budget Analyst,1-740-969-6804,bianca52@yahoo.com,Highlandriver,North Dakota,Midwest,2024-07-13,7,6,2024
